original,translated,reference,context_languages,strategy,bleu
Invalid collation character,Caráter de colação inválido,Caractere de combinação inválido,"RU,DE",LLAMA,18.99589214128981
Invalid character class name,Nome de classe inválido para caracteres,Nome inválido de categoria de caracteres,"RU,DE",LLAMA,11.478744233307168
Trailing backslash,barra invertida no final,Barra invertida no final,"RU,DE",LLAMA,59.460355750136046
Invalid back reference,referÃªncia invÃ¡lida para atrÃ¡s,Retrorreferência inválida,"RU,DE",LLAMA,0.0
"Unmatched [, [^, [:, [., or [=","Desemparelhado [, [^, [:, [.","[, [^, [:, [. ou [= sem correspondente","RU,DE",LLAMA,62.087056757832826
Unmatched ( or \(,Não há correspondência (ou \(,( ou \( sem correspondente,"RU,DE",LLAMA,41.11336169005198
Unmatched \{,"Desemparelhado 
",\{ sem correspondente,"RU,DE",LLAMA,0.0
Invalid content of \{\},Contenido invÃ¡lido de \{\},Conteúdo inválido de \{\},"RU,DE",LLAMA,61.47881529512643
Invalid range end,Final de rango invÃ¡lido,Fim de intervalo inválido,"RU,DE",LLAMA,15.97357760615681
Memory exhausted,Memória agotada,Memória esgotada,"RU,DE",LLAMA,49.99999999999999
Invalid preceding regular expression,A expressÃ£o regular anterior é inválida,A expressão regular precedente é inválida,"RU,DE",LLAMA,19.304869754804482
Premature end of regular expression,prematuro de la expresiÃ³n regular,Fim prematuro da expressão regular,"RU,DE",LLAMA,12.703318703865365
Regular expression too big,A expressÃ£o regular é demasiado grande,Expressão regular grande demais,"RU,DE",LLAMA,9.652434877402245
Unmatched ) or \),Desconectado: ) ou \),) ou \) sem correspondente,"RU,DE",LLAMA,50.81327481546149
No previous regular expression,Não há nenhuma expressÃ£o regular anterior,Nenhuma expressão regular anterior,"RU,DE",LLAMA,16.233395773754953
^[yY],^[sS],^[+1SsyY],"RU,DE",LLAMA,27.534765745159184
^[nN],^[nN],^[-0nN],"RU,DE",LLAMA,35.35533905932737
"Packaged by %s (%s)
",Empacotado por %s (%s),"Empacotado por %s (%s)
","RU,DE",LLAMA,100.00000000000004
"Packaged by %s
","Empacotado por %s
","Empacotado por %s
","RU,DE",LLAMA,100.00000000000004
(C),©,(C),"RU,DE",LLAMA,0.0
"License GPLv3+: GNU GPL version 3 or later <%s>.
This is free software: you are free to change and redistribute it.
There is NO WARRANTY, to the extent permitted by law.
",Licenciamento GPLv3+: GNU GPL versão 3 ou posterior <%s>. Este é software livre. Você está livres de modificar e redistribuir o mesmo.,"Licença GPLv3+: GNU GPL versão 3 ou posterior <%s>
Este é um software livre: você é livre para alterá-lo e redistribuí-lo.
NÃO HÁ QUALQUER GARANTIA, na máxima extensão permitida em lei.
","RU,DE",LLAMA,33.332093377001364
"Written by %s.
",Escrito por %s.,"Escrito por %s.
","RU,DE",LLAMA,100.00000000000004
"Written by %s and %s.
","Escrito por %s e %s. 
","Escrito por %s e %s.
","RU,DE",LLAMA,100.00000000000004
"Written by %s, %s, and %s.
","Escrito por %s, %s e %s. 
","Escrito por %s, %s, e %s.
","RU,DE",LLAMA,74.26141117870938
"Written by %s, %s, %s,
and %s.
","Escrito por %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
e %s.
","RU,DE",LLAMA,80.52253761904356
"Written by %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s. 
%s e %s.","Escrito por %s, %s, %s,
%s, e %s.
","RU,DE",LLAMA,69.26989774939868
"Written by %s, %s, %s,
%s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, e %s.
","RU,DE",LLAMA,86.80538146126796
"Written by %s, %s, %s,
%s, %s, %s, and %s.
","Escrito por %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, e %s.
","RU,DE",LLAMA,88.62476419965998
"Written by %s, %s, %s,
%s, %s, %s, %s,
and %s.
","Escrito por %s, %s, %s, %s, %s, %s, %s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
e %s.
","RU,DE",LLAMA,90.0000133852534
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, and %s.
","Escrito por %s, %s, %s,
%s, %s, %s, %s, 
%s e %s. 
","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, e %s.
","RU,DE",LLAMA,91.07694288935768
"Written by %s, %s, %s,
%s, %s, %s, %s,
%s, %s, and others.
","Autores da programação — %s, %s, %s, 
%s, %s, %s, %s, 
%s, %s e outros.","Escrito por %s, %s, %s,
%s, %s, %s, %s,
%s, %s, e outros.
","RU,DE",LLAMA,82.2850021833837
"Report bugs to: %s
","Comunicar erros no programa para: %s
","Relate erros para: %s
Relate erros de tradução para <https://translationproject.org/team/pt_BR.html>
","RU,DE",LLAMA,3.0006599964971663
"Report %s bugs to: %s
",Comunicar erros sobre %s para o destinatário a seguir: %s,"Relate erros do %s para: %s
","RU,DE",LLAMA,20.098339913206324
"%s home page: <%s>
",Página inicial de %s: <%s>,"Página do %s: <%s>
","RU,DE",LLAMA,66.06328636027612
"General help using GNU software: <%s>
",Ajuda geral sobre o uso de software GNU: <%s>,"Ajuda geral no uso de softwares GNU: <%s>
","RU,DE",LLAMA,47.037095938668976
memory exhausted,memória esgotada,memória esgotada,"RU,DE",LLAMA,100.00000000000004
Disk Image,Imagem de Disco,Imagem de disco,"RU,DE",LLAMA,55.03212081491043
Error opening %s: %s,Erro ao abrir %s: %s,Erro ao abrir %s: %s,"RU,DE",LLAMA,100.00000000000004
Unable to open %s read-write (%s).  %s has been opened read-only.,"Não é possível abrir %s no modo de leitura e escrita (%d). O arquivo foi aberto apenas para leitura.
",Não foi possível abrir %s para leitura e escrita (%s). %s foi aberto somente-leitura.,"RU,DE",LLAMA,29.81792160679168
%s during seek for read on %s,%s durante a preparaÃ§Ã£o para leitura em %s,%s durante busca para leitura em %s,"RU,DE",LLAMA,52.53819788848316
%s during read on %s,%s durante a leitura em %s,%s durante leitura em %s,"RU,DE",LLAMA,50.000000000000014
"Can't write to %s, because it is opened read-only.","Não é possível escrever em %s, pois ele está aberto apenas para leitura.","Não é possível escrever em %s, pois foi aberto como somente-leitura.","RU,DE",LLAMA,53.93396304198033
%s during seek for write on %s,%s durante a preparaÃ§Ã£o para a escrita em %s,%s durante busca para escrita em %s,"RU,DE",LLAMA,35.08439695638686
%s during write on %s,%s durante a escrita em %s,%s durante escrita em %s,"RU,DE",LLAMA,50.000000000000014
"Try `%s --help' for more information.
",Tente '%s --help' para mais informações.,"Tente ""%s --help"" para mais informações.
","RU,DE",LLAMA,33.010083098515025
"Usage: %s [OPTION] [DEVICE]...
","Modo de utilizar: %s [PARAMETRO] [DISPOSITIVO]...
","Uso: %s [OPÇÃO] [DISPOSITIVO]...
","RU,DE",LLAMA,57.02822264405544
"Inform the operating system about partition table changes.

  -d, --dry-run    do not actually inform the operating system
  -s, --summary    print a summary of contents
  -h, --help       display this help and exit
  -v, --version    output version information and exit
","Informe ao sistema operacional sobre alterações na tabela de particionamento. 

 -d, --dry-run    não informar ao sistema operacional 
 -s, --summary    exibir resumo do conteúdo 
 -h, --help       mostrar esta ajuda e encerrar a execução 
 -v, --version    apresentar versão da ferramenta e encerrar a execução","Informa ao sistema operacional sobre alterações na tabela de partição.

  -d, --dry-run    não chega a informar ao sistema operacional
  -s, --summary    exibe um resumo do conteúdo
  -h, --help       exibe esta ajuda e sai
  -v, --version    mostra informações da versão e sai
","RU,DE",LLAMA,49.74257346756805
"
When no DEVICE is given, probe all partitions.
","Sem dispositivo especificado, analise todas as partições.","
Quando nenhum DISPOSITIVO é informado, investiga todas as partições.
","RU,DE",LLAMA,25.271148634948997
"
Report bugs to <%s>.
",Comunicar erros ao <%s>.,"
Relate erros para <%s>.
","RU,DE",LLAMA,54.10822690539397
Unable to open %s.,Não é possível abrir %s.,Não foi possível abrir %s.,"RU,DE",LLAMA,64.34588841607616
Unable to probe store.,Não é possível sondear o armazenamento.,Não foi possível investigar armazenamento.,"RU,DE",LLAMA,15.619699684601283
%s trying to sync %s to disk,%s tentando sincronizar %s no disco,%s tentando sincronizar %s ao disco,"RU,DE",LLAMA,70.71067811865478
Could not stat device %s - %s.,Não é possível executar `stat' no dispositivo %s - %s.,Não foi possível obter estado do dispositivo %s - %s.,"RU,DE",LLAMA,46.0462862587273
Unable to determine the dm type of %s.,Não é possível determinar o tipo de dm para %s.,Não foi possível determinar o tipo dm de %s.,"RU,DE",LLAMA,33.521134190816646
"Could not determine sector size for %s: %s.
Using the default sector size (%lld).",Não foi possível determinar o tamanho do sector para %s: %s. Utiliza-se o tamanho padrão de sector (%lld).,"Não foi possível determinar o tamanho do setor para %s: %s.
Utilizando tamanho padrão do setor (%lld).","RU,DE",LLAMA,59.970791883578045
"Could not determine physical sector size for %s.
Using the logical sector size (%lld).",Não foi possível determinar o tamanho do setor físico para %s. Será utilizado o tamanho do setor lógico (%lld).,"Não foi possível determinar o tamanho do setor físico para %s.
Utilizando tamanho do setor lógico (%lld).","RU,DE",LLAMA,80.37775080641401
Unable to determine the size of %s (%s).,Não é possível determinar o tamanho de %s (%s).,Não foi possível determinar tamanho de %s (%s).,"RU,DE",LLAMA,65.91844162499147
Generic IDE,IDE genérico,IDE genérico,"RU,DE",LLAMA,100.00000000000004
Could not get identity of device %s - %s,Não é possível obter a identidade do dispositivo %s - %s,Não foi possível obter a identificação do dispositivo %s - %s,"RU,DE",LLAMA,59.230330720232516
"Device %s has multiple (%d) logical sectors per physical sector.
GNU Parted supports this EXPERIMENTALLY for some special disk label/file system combinations, e.g. GPT and ext2/3.
Please consult the web site for up-to-date information.","O dispositivo %s possui vários (%d) setores lógicos por cada um dos seus setores físicos. GNU Parted implementa isso de forma EXPERIMENTAL para algumas combinações especiais de etiquetas de disco/sistema de arquivos, como GPT e ext2/3. Por favor consulte o site web para informações atualizadas.","O dispositivo %s possui múltiplos setores lógicos (%d) por setores físicos.
GNU Parted suporta isto de forma EXPERIMENTAL para alguns rótulos de disco/combinações de sistema de arquivos especiais, ex.: GPT e ext2/3.
Por gentileza, consulte o site para informações atualizadas.","RU,DE",LLAMA,42.07113991220077
Error initialising SCSI device %s - %s,Erro ao iniciar o dispositivo SCSI %s - %s,Erro ao inicializar dispositivo SCSI %s - %s,"RU,DE",LLAMA,63.15552371794039
The device %s is so small that it cannot possibly store a file system or partition table.  Perhaps you selected the wrong device?,O dispositivo %s é tão pequeno que não pode conter um sistema de arquivos ou tabulação de partições. Talvez ele tenha selecionado o dispositivo errado?,O dispositivo %s é tão pequeno que possivelmente não pode armazenar um sistema de arquivos ou tabela de partições. Talvez você selecionou o dispositivo errado?,"RU,DE",LLAMA,56.03221136840576
Unable to determine geometry of file/device %s.  You should not use Parted unless you REALLY know what you're doing!,"NÃO é possível determinar a geometria do arquivo/dispositivo %s. Não deve utilizar Parted, salvo que RENHAMENTE seja experiente em lidar com esses dispositivos!",Não foi possível determinar a geometria do arquivo/dispositivo %s. Você não deveria utilizar o Parted a menos que você REALMENTE saiba o que está fazendo!,"RU,DE",LLAMA,36.42622473114239
Generic SD/MMC Storage Card,Tarjeta de memoria SD/MMC genÃ©rica,Cartão de armazenamento genérico SD/MMC,"RU,DE",LLAMA,26.269098944241588
NVMe Device,Dispositivo NVMe,Dispositivo NVMe,"RU,DE",LLAMA,100.00000000000004
DAC960 RAID controller,Controladora RAID DAC960,Controlador RAID DAC960,"RU,DE",LLAMA,55.03212081491043
Promise SX8 SATA Device,Dispositivo SATA Promise SX8,Dispositivo Promise SX8 SATA,"RU,DE",LLAMA,37.99178428257963
ATA over Ethernet Device,Dispositivo ATA por Ethernet,ATA através de dispositivo Ethernet,"RU,DE",LLAMA,14.794015674776452
IBM S390 DASD drive,Unidade DASD IBM S390,Unidade DASD IBM S390,"RU,DE",LLAMA,100.00000000000004
IBM iSeries Virtual DASD,DASD virtual IBM iSeries Virtual DASD,DASD Virtual IBM iSeries,"RU,DE",LLAMA,19.304869754804482
Compaq Smart Array,Estrutura Smart de Compaq,Compaq Smart Array,"RU,DE",LLAMA,18.99589214128981
ATARAID Controller,Controladora ATARAID,Controlador ATARAID,"RU,DE",LLAMA,49.99999999999999
I2O Controller,Controleadora I20,Controlador I2O,"RU,DE",LLAMA,0.0
User-Mode Linux UBD,UBD de User-Mode Linux,Linux UBD modo usuário,"RU,DE",LLAMA,18.99589214128981
Loopback device,Dispositivo de origem,Dispositivo loopback,"RU,DE",LLAMA,27.516060407455225
Linux device-mapper (%s),Mapeador de dispositivos do Linux (%s),Mapeador de dispositivo Linux (%s),"RU,DE",LLAMA,51.33450480401705
Xen Virtual Block Device,Dispositivo orientado a bloques virtual Xen,Dispositivo de bloco virtual Xen,"RU,DE",LLAMA,17.965205598154213
Unknown,Desconhecida,Desconhecido,"RU,DE",LLAMA,0.0
Virtio Block Device,Dispositivo orientado a bloques Virtio,Dispositivo de bloco Virtio,"RU,DE",LLAMA,12.703318703865365
Linux Software RAID Array,Conjunto de Software RAID do Linux,Conjunto RAID por software Linux,"RU,DE",LLAMA,10.682175159905853
ped_device_new()  Unsupported device type,ped_device_new() Não suportado tipo de dispositivo,ped_device_new()  Tipo de dispositivo não suportado,"RU,DE",LLAMA,58.59059370151705
Error fsyncing/closing %s: %s,Erro ao usar fsync ou fechar %s: %s,Erro ao chamar fsync/fechar %s: %s,"RU,DE",LLAMA,53.48259312838876
%0.0send of file while reading %s,%0.0sfim do fichero durante a leitura de %s,%0.0s fim de arquivo enquanto lê %s,"RU,DE",LLAMA,9.980099403873663
Error informing the kernel about modifications to partition %s -- %s.  This means Linux won't know about any changes you made to %s until you reboot -- so you shouldn't mount it or use it in any way before rebooting.,"Erro ao informar o núcleo sobre as modificações na participação %s -- %s. Isso significa que Linux não reconhecerá nenhum alteração feita em %s até que seja reiniciado, portanto, não tente montá-la ou utilizá-la antes da reinicialização.",Erro ao informar ao kernel sobre alterações na partição %s -- %s. Isto significa que o Linux não saberá de qualquer alteração que você tenha feito em %s até que o computador seja reiniciado -- logo você não deve montá-lo ou usá-lo de maneira alguma antes de reiniciar.,"RU,DE",LLAMA,21.4666849525535
Unable to determine the start and length of %s.,Não é possível determinar o início e tamanho de %s.,Não foi possível determinar o início e comprimento de %s.,"RU,DE",LLAMA,54.52469119630866
"Partition(s) %s on %s have been written, but we have been unable to inform the kernel of the change, probably because it/they are in use.  As a result, the old partition(s) will remain in use.  You should reboot now before making further changes.","As participações(s) %s em %s foram escritas, porém não foi possível informar ao núcleo do sistema sobre essa mudança provavelmente porque estão sendo utilizadas. Consequentemente, as antigas participações(s) continuarÃ£m a ser usadas. Deverá reiniciar agora antes de fazer mais alterações.","As partição(ões) %s em %s foram escritas, mas não foi possível informar ao kernel sobre as alterações, provavelmente está(ão) em uso. Como resultado, a(s) partição(ões) antiga(s) permanecerá(ão) em uso.  Você deve reinicializar agora antes de realizar alterações posteriores.","RU,DE",LLAMA,24.69008111190624
Can't have the end before the start! (start sector=%jd length=%jd),Não é possível ter o final da participação antes do início! (sector inicial =%jd tamanho=%jd),Não é possível ter o fim antes do início! (setor inicial=%jd comprimento=%jd),"RU,DE",LLAMA,51.646155199069014
Attempt to write sectors %ld-%ld outside of partition on %s.,Tentaram escrever os sectores %ld-%ld fora do participÃ£o na %s.,Tentativa de escrever setores %ld-%ld fora da partição em %s.,"RU,DE",LLAMA,33.88714363186177
checking for bad blocks,comprovando blocos incorretos,verificando por blocos defeituosos,"RU,DE",LLAMA,19.716118825581447
"Backtrace has %d calls on stack:
",Backtrace tem %d chamadas na pilha:,"Backtrace possui %d chamadas na pilha:
","RU,DE",LLAMA,70.71067811865478
Assertion (%s) at %s:%d in function %s() failed.,A aserciÃ£o (%s) na funÃ§Ã£o %s() falhou em %s:%d.,A declaração (%s) em %s:%d na função %s() falhou.,"RU,DE",LLAMA,56.27760694850166
%s: unrecognised disk label,%s: etiqueta de disco desconhecida,%s: rótulo de disco irreconhecível,"RU,DE",LLAMA,30.739407647563215
This libparted doesn't have write support for %s.  Perhaps it was compiled read-only.,Esta biblioteca libparted não possui suporte para escrita em %s. Provavelmente foi compilada apenas para leitura.,O libparted não possui suporte para escrita em %s.  Talvez isto tenha sido compilado como somente-leitura.,"RU,DE",LLAMA,49.40911248125204
"Partition %d is %s, but the file system is %s.","A participaÃ§Ã£o %d é de %s, porém o sistema de ficheiros e arquivos tem como tipo '%s'.","A partição %d é %s, mas o sistema de arquivos é %s.","RU,DE",LLAMA,15.31780419215987
cylinder_alignment,alinhamento cilíndrico,cylinder_alignment,"RU,DE",LLAMA,0.0
pmbr_boot,arranque_pmbr,pmbr_boot,"RU,DE",LLAMA,34.66806371753173
"Unknown disk flag, %d.","Bandeira de disco desconhecida, %d.","Opção desconhecida de partição, %d.","RU,DE",LLAMA,38.260294162784454
%s disk labels do not support extended partitions.,As etiquetas de disco %s não suportam partições estendidas.,Rótulos de disco %s não suportam partições estendidas.,"RU,DE",LLAMA,78.60753021519781
%s disk labels don't support logical or extended partitions.,As etiquetas de disco %s não suportam partições estendidas ou lógicas.,Rótulos de disco %s não suportam partições lógicas ou estendidas.,"RU,DE",LLAMA,52.664038784792645
Too many primary partitions.,Existe uma quantidade excessiva de partições primárias.,Há partições primárias demais.,"RU,DE",LLAMA,12.22307556087252
"Can't add a logical partition to %s, because there is no extended partition.","NÃ£o é possível adicionar uma participação lógica no %s, pois não há nenhuma extensão de partição.","Não posso adicionar uma partição lógica em %s, pois não há uma partição estendida.","RU,DE",LLAMA,30.3761370013102
Can't have more than one extended partition on %s.,Não é possível ter mais de uma participação estendida em %s.,Não pode existir mais de uma partição estendida em %s.,"RU,DE",LLAMA,39.832871551569504
Can't have logical partitions outside of the extended partition.,Não é possível ter participação legal fora da expansÃ£o.,Partições lógicas não podem existir fora da partição estendida.,"RU,DE",LLAMA,9.287528999566801
Can't have a logical partition outside of the extended partition on %s.,Não é possível ter uma participação lógica fora da partição estendida em %s.,Uma partição lógica não pode existir fora da partição estendida em %s.,"RU,DE",LLAMA,49.00941039306948
Can't have a primary partition inside an extended partition.,Não é possível ter uma participação primária dentro de uma participação estendida.,Não é possível ter uma partição primária dentro de uma partição estendida.,"RU,DE",LLAMA,52.664038784792666
Can't have a partition outside the disk!,Não é possível participar fora do disco!,Não é possível ter uma partição para fora do disco!,"RU,DE",LLAMA,34.36446393954862
Can't have overlapping partitions.,Не é possível ter superposições de partições.,Não é possível ter partições que se sobrepõem.,"RU,DE",LLAMA,20.612390921238426
metadata,metadados,metadados,"RU,DE",LLAMA,100.00000000000004
free,livre,livre,"RU,DE",LLAMA,100.00000000000004
extended,extensão,estendida,"RU,DE",LLAMA,0.0
logical,lógica,lógica,"RU,DE",LLAMA,100.00000000000004
primary,primária,primária,"RU,DE",LLAMA,100.00000000000004
boot,início do sistema operacional,boot,"RU,DE",LLAMA,0.0
bios_grub,bios_grub,bios_grub,"RU,DE",LLAMA,100.00000000000004
root,raiz,root,"RU,DE",LLAMA,0.0
swap,substituição de memória,swap,"RU,DE",LLAMA,0.0
hidden,escondido,escondida,"RU,DE",LLAMA,0.0
raid,RAID,raid,"RU,DE",LLAMA,0.0
lvm,volume lógico (LVM),lvm,"RU,DE",LLAMA,0.0
lba,lba,lba,"RU,DE",LLAMA,100.00000000000004
hp-service,utilidade hp,hp-service,"RU,DE",LLAMA,0.0
palo,vara,palo,"RU,DE",LLAMA,0.0
prep,preparar,prep,"RU,DE",LLAMA,0.0
msftres,msftres,msftres,"RU,DE",LLAMA,100.00000000000004
msftdata,msftdata,msftdata,"RU,DE",LLAMA,100.00000000000004
atvrecv,atvrecv,atvrecv,"RU,DE",LLAMA,100.00000000000004
diag,diag,diag,"RU,DE",LLAMA,100.00000000000004
legacy_boot,arranque_legacy,legacy_boot,"RU,DE",LLAMA,34.66806371753173
irst,primeiro,irst,"RU,DE",LLAMA,0.0
esp,esp,esp,"RU,DE",LLAMA,100.00000000000004
bls_boot,arranque_bls,bls_boot,"RU,DE",LLAMA,34.66806371753173
"Unknown partition flag, %d.","Modificador de particionamento desconhecido, %d.","Opção de partição desconhecida, %d.","RU,DE",LLAMA,36.55552228545123
Information,Informação,Informação,"RU,DE",LLAMA,100.00000000000004
Warning,Aviso,Atenção,"RU,DE",LLAMA,0.0
Error,Erro,Erro,"RU,DE",LLAMA,100.00000000000004
Fatal,Erro fatal,Fatal,"RU,DE",LLAMA,0.0
Bug,Erro,Erro,"RU,DE",LLAMA,100.00000000000004
No Implementation,Sem implementação,Sem implementação,"RU,DE",LLAMA,100.00000000000004
Fix,Ligar para o suporte técnico.,Arrumar,"RU,DE",LLAMA,0.0
Yes,Sim,Sim,"RU,DE",LLAMA,100.00000000000004
No,Não,Não,"RU,DE",LLAMA,100.00000000000004
OK,Acordado,OK,"RU,DE",LLAMA,0.0
Retry,Repetir,Repetir,"RU,DE",LLAMA,100.00000000000004
Ignore,ignorar,Ignorar,"RU,DE",LLAMA,0.0
Cancel,Cancelar,Cancelar,"RU,DE",LLAMA,100.00000000000004
A bug has been detected in GNU Parted.  Refer to the web site of parted http://www.gnu.org/software/parted/parted.html for more information of what could be useful for bug submitting!  Please email a bug report to %s containing at least the version (%s) and the following message:  ,"Se detectou um erro em GNU Parted. Consulte o site web de parted http://www.gnu.org/software/parted/parted.html para mais informações sobre como relatar esse tipo de problema! Por favor, envie uma mensagem com a versão (%s) e um texto explicativo: ""Erro encontrado em GNU Parted""","Um erro foi detectado no GNU parted.  Visite o site do parted: http://www.gnu.org/software/parted/parted.html para mais informações sobre o que pode ser útil na hora de submeter um relatório de erro. Por favor, envie um relatório de erro para %s contendo ao menos a versão (%s) e a seguinte mensagem:  ","RU,DE",LLAMA,40.99838139533155
Support for reading AIX disk labels is is not implemented yet.,A suporte para ler etiquetas de disco AIX ainda não está implementado.,O suporte para leitura de rótulos de disco AIX ainda não foi implementado.,"RU,DE",LLAMA,34.32413993263389
Support for writing AIX disk labels is is not implemented yet.,A suporte para escrever etiquetas de disco AIX ainda não está implementado.,O suporte para escrita de rótulos de disco AIX ainda não foi implementado.,"RU,DE",LLAMA,34.32413993263389
Support for adding partitions to AIX disk labels is not implemented yet.,Suporte para adicionar partições às etiquetas de disco AIX ainda não está implementado.,O suporte para adicionar partições em rótulos de disco AIX ainda não foi implementado.,"RU,DE",LLAMA,36.380163164158446
Support for duplicating partitions in AIX disk labels is not implemented yet.,A suporte para duplicar partições em etiquetas de disco AIX ainda não está implementado.,O suporte para duplicar partições em rótulos de disco AIX ainda não foi implementado.,"RU,DE",LLAMA,53.03624596095554
Support for setting system type of partitions in AIX disk labels is not implemented yet.,A suporte para a configuração do tipo de sistema de particionamento em etiquetas de disco AIX ainda não está implementado.,O suporte para definir o tipo de sistema de partições em rótulos de disco AIX ainda não foi implementado.,"RU,DE",LLAMA,33.86854985606571
Support for setting flags in AIX disk labels is not implemented yet.,A suporte para a marcação de flags em etiquetas do disco AIX ainda não está implementado.,O suporte para definir as opções em rótulos de disco AIX não foi implementado ainda.,"RU,DE",LLAMA,8.133696300152861
Can't use Atari partition tables on disks with a sector size not equal to %d bytes.,Não podem ser utilizadas tabelas de participação Atari em discos com um tamanho de sector diferente a %d bytes.,Não é possível usar tabelas de partição Atari em discos com um tamanho de setor diferente de %d bytes.,"RU,DE",LLAMA,43.7241098509127
Unable to satisfy all constraints on the partition.,Não é possível satisfazer todas as restrições na participação.,Não foi possível satisfazer todos as restrições na partição.,"RU,DE",LLAMA,21.36435031981171
Unable to allocate a partition number.,não é possível atribuir um número de participação.,Não é possível alocar um número de partição.,"RU,DE",LLAMA,23.356898886410015
Unable to allocate a bsd disklabel slot.,Não é possível atribuir uma ranula da etiqueta de disco BSD.,Não foi possível alocar uma posição para rótulo de disco bsd.,"RU,DE",LLAMA,8.91376552139813
Unable to allocate a dasd disklabel slot,Não é possível atribuir uma ranula da etiqueta de disco dasd.,Não foi possível alocar uma posição para rótulo de disco dasd.,"RU,DE",LLAMA,24.384183193426086
Invalid partition table on %s -- wrong signature %x.,Tabla de particiones invÃ¡lida em %s -- firma errÃ³nea %x.,Tabela de partições inválida em %s -- assinatura errada %x.,"RU,DE",LLAMA,28.917849332325716
Invalid partition table - recursive partition on %s.,Tabla de particions invÃ¡lida - particiÃ³n recursiva em %s.,Tabela de partições inválida - partição recursiva em %s.,"RU,DE",LLAMA,38.16330911371339
Extended partitions cannot be hidden on msdos disk labels.,Erweiterten Partitionen dürfen nicht unter MS-DOS-Labels verborgen werden.,Partições estendidas não podem ser escondidas em rótulos de disco msdos.,"RU,DE",LLAMA,3.4162113597999784
Extended partitions cannot be recovery partitions on msdos disk labels.,As partiÃ§oes estendidas não podem ser particinas de recuperaÃ§Ã£o em etiquetas do disco msdos.,Partições estendidas não podem ser partições recuperadas em rótulos de disco msdos.,"RU,DE",LLAMA,25.33654946448646
Parted can't resize partitions managed by Windows Dynamic Disk.,Parted não pode redimensionar partições gerenciadas pelo Disco Rápido Dinâmico do Windows.,O Parted não pode redimensionar partições gerenciadas com o Disco Dinâmico do Windows.,"RU,DE",LLAMA,54.844980922047604
cannot create any more partitions,não é possível criar mais partições.,não é possível criar mais nenhuma partição,"RU,DE",LLAMA,61.47881529512643
%s has no extended partition (volume header partition).,%s não tem participação estendida (partição de cabeçalho expandido).,%s não possui partições estendidas (cabeçalho de volume da partição).,"RU,DE",LLAMA,15.507680807656335
"Checksum is wrong, indicating the partition table is corrupt.","A soma de verificação é incorreta, o que indica que a tabela de particionamento está corrompida.","A soma de verificação está errada, indicando que a tabela de partições está corrompida.","RU,DE",LLAMA,33.813072929712554
